"School","ExamScore","PercentFSM","Gender","VRBand","SchoolDenomination"
111,6,50,"Male","VR2","Maintained"
111,12,50,"Female","VR3","Maintained"
111,7,50,"Male","VR2","Maintained"
111,31,50,"Female","VR2","Maintained"
111,19,50,"Male","VR2","Maintained"
111,7,50,"Male","VR2","Maintained"
111,3,50,"Female","VR2","Maintained"
111,8,50,"Male","VR2","Maintained"
111,11,50,"Female","VR2","Maintained"
111,7,50,"Male","VR3","Maintained"
111,4,50,"Female","VR3","Maintained"
111,14,50,"Female","VR2","Maintained"
111,29,50,"Female","VR1","Maintained"
111,8,50,"Male","VR2","Maintained"
111,8,50,"Female","VR3","Maintained"
111,12,50,"Female","VR2","Maintained"
111,9,50,"Male","VR2","Maintained"
111,5,50,"Male","VR3","Maintained"
111,6,50,"Female","VR3","Maintained"
111,17,50,"Female","VR2","Maintained"
111,6,50,"Male","VR1","Maintained"
111,11,50,"Male","VR3","Maintained"
111,14,50,"Female","VR2","Maintained"
111,5,50,"Male","VR2","Maintained"
111,14,50,"Female","VR3","Maintained"
111,13,50,"Female","VR2","Maintained"
111,4,50,"Female","VR1","Maintained"
111,19,50,"Female","VR1","Maintained"
111,10,50,"Male","VR3","Maintained"
111,14,50,"Male","VR2","Maintained"
111,5,50,"Male","VR3","Maintained"
111,43,50,"Female","VR1","Maintained"
111,31,50,"Female","VR1","Maintained"
111,19,50,"Male","VR2","Maintained"
111,16,50,"Female","VR2","Maintained"
111,27,50,"Male","VR2","Maintained"
111,1,50,"Male","VR1","Maintained"
111,3,50,"Male","VR2","Maintained"
111,8,50,"Female","VR2","Maintained"
111,28,50,"Male","VR2","Maintained"
111,13,50,"Female","VR3","Maintained"
111,14,50,"Female","VR2","Maintained"
111,8,50,"Male","VR2","Maintained"
111,9,50,"Male","VR2","Maintained"
111,30,50,"Female","VR2","Maintained"
111,2,50,"Female","VR2","Maintained"
111,3,50,"Female","VR3","Maintained"
111,18,50,"Male","VR2","Maintained"
111,12,50,"Male","VR2","Maintained"
111,42,50,"Female","VR1","Maintained"
111,2,50,"Male","VR2","Maintained"
111,34,50,"Male","VR2","Maintained"
111,4,50,"Female","VR2","Maintained"
112,17,37,"Male","VR2","Maintained"
112,25,37,"Male","VR1","Maintained"
112,38,37,"Male","VR1","Maintained"
112,9,37,"Male","VR3","Maintained"
112,2,37,"Male","VR2","Maintained"
112,46,37,"Male","VR1","Maintained"
112,21,37,"Male","VR2","Maintained"
112,7,37,"Male","VR3","Maintained"
112,32,37,"Male","VR1","Maintained"
112,28,37,"Male","VR1","Maintained"
112,22,37,"Male","VR1","Maintained"
112,22,37,"Male","VR1","Maintained"
112,26,37,"Male","VR1","Maintained"
112,3,37,"Male","VR1","Maintained"
112,7,37,"Male","VR3","Maintained"
112,34,37,"Male","VR2","Maintained"
112,6,37,"Male","VR2","Maintained"
112,30,37,"Male","VR1","Maintained"
112,25,37,"Male","VR2","Maintained"
112,32,37,"Male","VR2","Maintained"
112,12,37,"Male","VR3","Maintained"
112,9,37,"Male","VR1","Maintained"
112,7,37,"Male","VR3","Maintained"
112,42,37,"Male","VR1","Maintained"
112,10,37,"Male","VR3","Maintained"
112,24,37,"Male","VR2","Maintained"
112,24,37,"Male","VR2","Maintained"
112,35,37,"Male","VR1","Maintained"
112,7,37,"Male","VR2","Maintained"
112,38,37,"Male","VR2","Maintained"
112,34,37,"Male","VR2","Maintained"
112,29,37,"Male","VR1","Maintained"
112,14,37,"Male","VR1","Maintained"
112,13,37,"Male","VR2","Maintained"
112,18,37,"Male","VR1","Maintained"
112,43,37,"Male","VR1","Maintained"
112,2,37,"Male","VR3","Maintained"
112,11,37,"Male","VR3","Maintained"
112,39,37,"Male","VR2","Maintained"
112,6,37,"Male","VR3","Maintained"
112,22,37,"Male","VR2","Maintained"
112,19,37,"Male","VR2","Maintained"
112,40,37,"Male","VR1","Maintained"
112,22,37,"Male","VR1","Maintained"
112,14,37,"Male","VR2","Maintained"
112,8,37,"Male","VR2","Maintained"
112,17,37,"Male","VR2","Maintained"
112,8,37,"Male","VR2","Maintained"
112,30,37,"Male","VR1","Maintained"
112,3,37,"Male","VR2","Maintained"
112,33,37,"Male","VR1","Maintained"
113,26,14,"Male","VR1","Church of England"
113,30,14,"Male","VR2","Church of England"
113,31,14,"Male","VR3","Church of England"
113,31,14,"Male","VR1","Church of England"
113,21,14,"Male","VR1","Church of England"
113,6,14,"Male","VR1","Church of England"
113,46,14,"Male","VR1","Church of England"
113,27,14,"Male","VR2","Church of England"
113,19,14,"Male","VR2","Church of England"
113,18,14,"Male","VR2","Church of England"
113,9,14,"Male","VR2","Church of England"
113,41,14,"Male","VR2","Church of England"
113,5,14,"Male","VR2","Church of England"
113,46,14,"Male","VR2","Church of England"
113,29,14,"Male","VR1","Church of England"
113,27,14,"Male","VR2","Church of England"
113,33,14,"Male","VR3","Church of England"
113,7,14,"Male","VR3","Church of England"
113,18,14,"Male","VR2","Church of England"
113,3,14,"Male","VR3","Church of England"
113,43,14,"Male","VR1","Church of England"
113,22,14,"Male","VR1","Church of England"
113,45,14,"Male","VR1","Church of England"
113,53,14,"Male","VR2","Church of England"
113,53,14,"Male","VR2","Church of England"
113,58,14,"Male","VR1","Church of England"
113,17,14,"Male","VR2","Church of England"
113,57,14,"Male","VR1","Church of England"
113,19,14,"Male","VR2","Church of England"
113,13,14,"Male","VR2","Church of England"
113,39,14,"Male","VR1","Church of England"
113,19,14,"Male","VR1","Church of England"
113,17,14,"Male","VR2","Church of England"
113,15,14,"Male","VR1","Church of England"
113,49,14,"Male","VR1","Church of England"
113,30,14,"Male","VR3","Church of England"
113,13,14,"Male","VR3","Church of England"
113,18,14,"Male","VR1","Church of England"
113,16,14,"Male","VR1","Church of England"
113,18,14,"Male","VR2","Church of England"
113,18,14,"Male","VR3","Church of England"
113,17,14,"Male","VR2","Church of England"
113,17,14,"Male","VR2","Church of England"
113,41,14,"Male","VR2","Church of England"
113,19,14,"Male","VR3","Church of England"
113,49,78,"Male","VR2","Church of England"
113,18,78,"Male","VR3","Church of England"
113,35,78,"Male","VR2","Church of England"
113,11,78,"Male","VR2","Church of England"
113,32,78,"Male","VR1","Church of England"
113,2,78,"Male","VR2","Church of England"
113,61,78,"Male","VR1","Church of England"
113,32,78,"Male","VR1","Church of England"
113,13,78,"Male","VR2","Church of England"
113,21,78,"Male","VR2","Church of England"
113,46,78,"Male","VR1","Church of England"
113,26,78,"Male","VR2","Church of England"
113,16,78,"Male","VR2","Church of England"
113,28,78,"Male","VR2","Church of England"
113,21,78,"Male","VR2","Church of England"
113,21,78,"Male","VR2","Church of England"
113,41,78,"Male","VR2","Church of England"
113,21,78,"Male","VR2","Church of England"
113,34,78,"Male","VR2","Church of England"
113,37,78,"Male","VR2","Church of England"
113,29,78,"Male","VR1","Church of England"
113,56,78,"Male","VR1","Church of England"
113,18,78,"Male","VR1","Church of England"
113,28,78,"Male","VR1","Church of England"
113,26,78,"Male","VR2","Church of England"
113,42,78,"Male","VR2","Church of England"
113,27,78,"Male","VR2","Church of England"
113,23,78,"Male","VR2","Church of England"
113,11,78,"Male","VR1","Church of England"
113,12,78,"Male","VR2","Church of England"
113,16,78,"Male","VR1","Church of England"
113,27,78,"Male","VR2","Church of England"
113,35,78,"Male","VR2","Church of England"
113,28,78,"Male","VR2","Church of England"
113,18,78,"Male","VR2","Church of England"
113,3,78,"Male","VR3","Church of England"
113,21,78,"Male","VR2","Church of England"
113,34,78,"Male","VR2","Church of England"
113,22,78,"Male","VR2","Church of England"
113,33,78,"Male","VR2","Church of England"
113,30,78,"Male","VR2","Church of England"
113,16,78,"Male","VR3","Church of England"
113,50,78,"Male","VR1","Church of England"
113,40,78,"Male","VR2","Church of England"
113,15,78,"Male","VR1","Church of England"
113,42,78,"Male","VR1","Church of England"
113,34,78,"Male","VR1","Church of England"
113,12,78,"Male","VR2","Church of England"
113,27,78,"Male","VR2","Church of England"
113,2,78,"Male","VR3","Church of England"
113,17,78,"Male","VR2","Church of England"
113,37,78,"Male","VR2","Church of England"
113,11,78,"Male","VR2","Church of England"
113,3,78,"Male","VR3","Church of England"
113,41,78,"Male","VR2","Church of England"
113,37,78,"Male","VR1","Church of England"
113,34,78,"Male","VR2","Church of England"
113,31,78,"Male","VR2","Church of England"
113,4,78,"Male","VR3","Church of England"
113,12,78,"Male","VR2","Church of England"
113,30,78,"Male","VR1","Church of England"
113,22,78,"Male","VR2","Church of England"
113,38,78,"Male","VR1","Church of England"
113,26,78,"Male","VR1","Church of England"
113,40,78,"Male","VR1","Church of England"
113,43,78,"Male","VR2","Church of England"
113,6,78,"Male","VR2","Church of England"
113,37,78,"Male","VR1","Church of England"
113,36,78,"Male","VR2","Church of England"
113,14,78,"Male","VR3","Church of England"
113,24,78,"Male","VR1","Church of England"
113,20,78,"Male","VR2","Church of England"
113,44,78,"Male","VR1","Church of England"
113,32,78,"Male","VR2","Church of England"
113,20,78,"Male","VR2","Church of England"
114,11,19,"Male","VR3","Maintained"
114,35,19,"Male","VR1","Maintained"
114,20,19,"Male","VR1","Maintained"
114,36,19,"Male","VR1","Maintained"
114,7,19,"Male","VR2","Maintained"
114,63,19,"Male","VR1","Maintained"
114,61,19,"Male","VR1","Maintained"
114,31,19,"Male","VR1","Maintained"
114,29,19,"Male","VR1","Maintained"
114,2,19,"Male","VR3","Maintained"
114,14,19,"Male","VR2","Maintained"
114,32,19,"Male","VR2","Maintained"
114,1,19,"Male","VR3","Maintained"
114,35,19,"Male","VR2","Maintained"
114,26,19,"Male","VR2","Maintained"
114,54,19,"Male","VR1","Maintained"
114,15,19,"Male","VR2","Maintained"
114,21,19,"Male","VR2","Maintained"
114,36,19,"Male","VR1","Maintained"
114,41,19,"Male","VR1","Maintained"
114,5,19,"Male","VR3","Maintained"
114,5,19,"Male","VR2","Maintained"
114,24,19,"Male","VR3","Maintained"
114,18,19,"Male","VR1","Maintained"
114,37,19,"Male","VR2","Maintained"
114,10,19,"Male","VR2","Maintained"
114,31,19,"Male","VR2","Maintained"
114,9,19,"Male","VR2","Maintained"
114,10,19,"Male","VR2","Maintained"
114,27,19,"Male","VR2","Maintained"
114,49,19,"Male","VR1","Maintained"
114,33,19,"Male","VR1","Maintained"
114,50,19,"Male","VR1","Maintained"
114,32,19,"Male","VR2","Maintained"
114,16,19,"Male","VR2","Maintained"
114,13,19,"Male","VR3","Maintained"
114,29,19,"Male","VR1","Maintained"
114,11,19,"Male","VR3","Maintained"
115,41,44,"Male","VR1","Maintained"
115,15,44,"Male","VR3","Maintained"
115,17,44,"Male","VR2","Maintained"
115,15,44,"Male","VR2","Maintained"
115,24,44,"Male","VR2","Maintained"
115,5,44,"Male","VR3","Maintained"
115,5,44,"Male","VR3","Maintained"
115,21,44,"Male","VR2","Maintained"
115,7,44,"Male","VR2","Maintained"
115,14,44,"Male","VR3","Maintained"
115,3,44,"Male","VR2","Maintained"
115,8,44,"Male","VR2","Maintained"
115,5,44,"Male","VR1","Maintained"
115,20,44,"Male","VR2","Maintained"
115,4,44,"Male","VR2","Maintained"
115,1,44,"Male","VR3","Maintained"
115,35,44,"Male","VR2","Maintained"
115,2,44,"Male","VR3","Maintained"
115,12,44,"Male","VR2","Maintained"
115,12,44,"Male","VR2","Maintained"
115,20,44,"Male","VR2","Maintained"
115,9,44,"Male","VR3","Maintained"
115,27,44,"Male","VR2","Maintained"
115,4,44,"Male","VR2","Maintained"
115,28,44,"Male","VR2","Maintained"
115,13,44,"Male","VR2","Maintained"
115,14,44,"Male","VR2","Maintained"
115,23,44,"Male","VR2","Maintained"
115,11,44,"Male","VR3","Maintained"
115,3,44,"Male","VR3","Maintained"
115,30,44,"Male","VR1","Maintained"
115,28,44,"Male","VR2","Maintained"
115,15,44,"Male","VR2","Maintained"
115,7,44,"Male","VR2","Maintained"
115,6,44,"Male","VR2","Maintained"
115,11,44,"Male","VR2","Maintained"
115,5,44,"Male","VR2","Maintained"
115,27,44,"Male","VR1","Maintained"
115,11,44,"Male","VR3","Maintained"
115,42,44,"Male","VR1","Maintained"
115,17,44,"Male","VR2","Maintained"
115,6,44,"Male","VR2","Maintained"
115,48,44,"Male","VR2","Maintained"
115,34,44,"Male","VR1","Maintained"
115,14,44,"Male","VR2","Maintained"
115,2,44,"Male","VR3","Maintained"
115,25,44,"Male","VR2","Maintained"
115,10,44,"Male","VR2","Maintained"
115,1,57,"Male","VR3","Maintained"
115,22,57,"Male","VR1","Maintained"
115,7,57,"Male","VR2","Maintained"
115,17,57,"Male","VR2","Maintained"
115,2,57,"Male","VR2","Maintained"
115,17,57,"Male","VR2","Maintained"
115,55,57,"Male","VR1","Maintained"
115,3,57,"Male","VR2","Maintained"
115,14,57,"Male","VR2","Maintained"
115,17,57,"Male","VR3","Maintained"
115,21,57,"Male","VR1","Maintained"
115,13,57,"Male","VR1","Maintained"
115,19,57,"Male","VR1","Maintained"
115,2,57,"Male","VR3","Maintained"
115,13,57,"Male","VR2","Maintained"
115,10,57,"Male","VR1","Maintained"
115,21,57,"Male","VR2","Maintained"
115,1,57,"Male","VR3","Maintained"
115,8,57,"Male","VR2","Maintained"
115,32,57,"Male","VR2","Maintained"
115,17,57,"Male","VR2","Maintained"
115,13,57,"Male","VR2","Maintained"
115,20,57,"Male","VR1","Maintained"
115,23,57,"Male","VR3","Maintained"
115,20,57,"Male","VR2","Maintained"
115,24,57,"Male","VR2","Maintained"
115,10,57,"Male","VR3","Maintained"
115,8,57,"Male","VR1","Maintained"
115,4,57,"Male","VR3","Maintained"
115,6,57,"Male","VR3","Maintained"
115,20,57,"Male","VR2","Maintained"
115,62,57,"Male","VR1","Maintained"
115,9,57,"Male","VR2","Maintained"
115,20,57,"Male","VR3","Maintained"
115,8,57,"Male","VR3","Maintained"
115,2,57,"Male","VR2","Maintained"
115,1,57,"Male","VR2","Maintained"
115,12,57,"Male","VR3","Maintained"
115,10,57,"Male","VR2","Maintained"
115,23,57,"Male","VR2","Maintained"
115,16,57,"Male","VR2","Maintained"
115,45,57,"Male","VR2","Maintained"
115,17,57,"Male","VR2","Maintained"
115,35,57,"Male","VR1","Maintained"
115,40,57,"Male","VR1","Maintained"
115,26,57,"Male","VR2","Maintained"
115,9,57,"Male","VR3","Maintained"
115,10,57,"Male","VR2","Maintained"
115,25,57,"Male","VR2","Maintained"
115,20,57,"Male","VR2","Maintained"
115,4,57,"Male","VR1","Maintained"
115,48,57,"Male","VR2","Maintained"
115,8,57,"Male","VR2","Maintained"
115,5,57,"Male","VR2","Maintained"
115,18,57,"Male","VR2","Maintained"
115,14,57,"Male","VR2","Maintained"
115,16,57,"Male","VR2","Maintained"
115,28,57,"Male","VR2","Maintained"
115,19,57,"Male","VR2","Maintained"
115,16,57,"Male","VR3","Maintained"
115,4,57,"Male","VR3","Maintained"
115,4,57,"Male","VR2","Maintained"
115,19,57,"Male","VR1","Maintained"
115,23,57,"Male","VR2","Maintained"
115,8,57,"Male","VR3","Maintained"
115,9,57,"Male","VR2","Maintained"
115,39,57,"Male","VR2","Maintained"
115,17,57,"Male","VR2","Maintained"
115,4,57,"Male","VR1","Maintained"
115,7,57,"Male","VR3","Maintained"
115,48,57,"Male","VR1","Maintained"
115,13,57,"Male","VR1","Maintained"
115,16,57,"Male","VR3","Maintained"
115,12,57,"Male","VR2","Maintained"
115,40,57,"Male","VR2","Maintained"
115,21,57,"Male","VR2","Maintained"
115,14,57,"Male","VR2","Maintained"
116,23,42,"Male","VR1","Maintained"
116,29,42,"Female","VR2","Maintained"
116,11,42,"Male","VR2","Maintained"
116,23,42,"Female","VR3","Maintained"
116,6,42,"Female","VR2","Maintained"
116,8,42,"Female","VR3","Maintained"
116,10,42,"Male","VR3","Maintained"
116,20,42,"Male","VR2","Maintained"
116,28,42,"Male","VR2","Maintained"
116,26,42,"Female","VR3","Maintained"
116,14,42,"Male","VR2","Maintained"
116,13,42,"Male","VR2","Maintained"
116,7,42,"Female","VR3","Maintained"
116,20,42,"Male","VR2","Maintained"
116,27,42,"Female","VR2","Maintained"
116,16,42,"Female","VR2","Maintained"
116,39,42,"Female","VR1","Maintained"
116,12,42,"Female","VR2","Maintained"
116,16,42,"Female","VR2","Maintained"
116,31,42,"Male","VR1","Maintained"
116,28,42,"Male","VR3","Maintained"
116,24,42,"Female","VR3","Maintained"
116,28,42,"Female","VR1","Maintained"
116,25,42,"Male","VR2","Maintained"
116,19,42,"Female","VR3","Maintained"
116,23,42,"Female","VR1","Maintained"
116,1,42,"Female","VR2","Maintained"
116,4,42,"Male","VR2","Maintained"
116,35,42,"Male","VR1","Maintained"
116,11,42,"Male","VR3","Maintained"
116,6,42,"Female","VR3","Maintained"
116,26,42,"Male","VR2","Maintained"
116,4,42,"Male","VR2","Maintained"
116,3,42,"Male","VR2","Maintained"
116,6,42,"Male","VR2","Maintained"
116,18,42,"Female","VR2","Maintained"
116,4,42,"Male","VR3","Maintained"
116,29,42,"Female","VR2","Maintained"
116,22,42,"Female","VR2","Maintained"
116,9,42,"Female","VR2","Maintained"
116,15,42,"Male","VR3","Maintained"
116,21,42,"Male","VR2","Maintained"
116,6,42,"Male","VR3","Maintained"
116,9,42,"Male","VR2","Maintained"
116,16,42,"Female","VR3","Maintained"
116,10,42,"Male","VR1","Maintained"
116,28,42,"Male","VR2","Maintained"
116,14,42,"Male","VR3","Maintained"
116,21,42,"Male","VR2","Maintained"
116,14,42,"Male","VR2","Maintained"
116,3,42,"Male","VR2","Maintained"
116,35,42,"Female","VR1","Maintained"
116,20,42,"Male","VR1","Maintained"
116,23,42,"Female","VR2","Maintained"
116,46,42,"Male","VR1","Maintained"
116,16,42,"Female","VR2","Maintained"
116,29,42,"Female","VR2","Maintained"
116,11,42,"Male","VR1","Maintained"
116,28,42,"Male","VR2","Maintained"
116,49,42,"Male","VR1","Maintained"
116,24,42,"Female","VR2","Maintained"
116,20,42,"Male","VR1","Maintained"
116,25,42,"Male","VR2","Maintained"
116,38,42,"Male","VR1","Maintained"
116,45,42,"Female","VR1","Maintained"
116,38,42,"Female","VR1","Maintained"
116,1,42,"Male","VR2","Maintained"
116,24,42,"Male","VR1","Maintained"
116,15,42,"Male","VR2","Maintained"
116,11,42,"Male","VR2","Maintained"
116,22,42,"Female","VR1","Maintained"
116,17,42,"Female","VR2","Maintained"
116,10,42,"Male","VR2","Maintained"
116,24,42,"Female","VR1","Maintained"
116,33,42,"Male","VR2","Maintained"
116,10,42,"Male","VR2","Maintained"
116,27,42,"Male","VR1","Maintained"
116,12,42,"Male","VR2","Maintained"
116,17,42,"Male","VR2","Maintained"
116,34,42,"Male","VR1","Maintained"
116,30,42,"Female","VR2","Maintained"
116,14,42,"Female","VR2","Maintained"
116,20,42,"Male","VR2","Maintained"
116,21,42,"Male","VR2","Maintained"
116,6,42,"Male","VR2","Maintained"
116,30,42,"Female","VR2","Maintained"
116,27,42,"Female","VR2","Maintained"
116,28,42,"Male","VR1","Maintained"
116,35,42,"Male","VR1","Maintained"
116,2,42,"Female","VR3","Maintained"
116,52,42,"Female","VR2","Maintained"
116,16,42,"Male","VR2","Maintained"
116,12,42,"Female","VR2","Maintained"
116,2,42,"Female","VR2","Maintained"
116,27,42,"Male","VR1","Maintained"
116,12,42,"Male","VR3","Maintained"
116,19,42,"Female","VR3","Maintained"
116,30,42,"Female","VR1","Maintained"
116,4,42,"Male","VR3","Maintained"
116,3,42,"Female","VR2","Maintained"
116,1,42,"Female","VR2","Maintained"
116,46,42,"Female","VR1","Maintained"
116,52,42,"Female","VR1","Maintained"
116,42,42,"Female","VR1","Maintained"
116,33,42,"Female","VR1","Maintained"
116,48,42,"Male","VR1","Maintained"
116,6,42,"Male","VR2","Maintained"
116,4,42,"Male","VR3","Maintained"
116,24,42,"Female","VR1","Maintained"
116,12,42,"Male","VR1","Maintained"
116,17,42,"Female","VR1","Maintained"
116,22,42,"Male","VR2","Maintained"
116,6,42,"Male","VR2","Maintained"
116,20,42,"Female","VR2","Maintained"
116,7,42,"Male","VR1","Maintained"
116,10,42,"Male","VR2","Maintained"
116,17,42,"Female","VR3","Maintained"
116,16,42,"Male","VR2","Maintained"
116,7,42,"Male","VR2","Maintained"
116,9,42,"Male","VR2","Maintained"
116,32,42,"Female","VR3","Maintained"
116,5,42,"Male","VR3","Maintained"
116,25,42,"Female","VR2","Maintained"
116,20,42,"Female","VR1","Maintained"
116,24,42,"Female","VR1","Maintained"
116,23,42,"Male","VR2","Maintained"
116,39,42,"Female","VR1","Maintained"
116,25,42,"Female","VR2","Maintained"
116,31,42,"Female","VR2","Maintained"
116,12,42,"Female","VR2","Maintained"
116,1,42,"Female","VR3","Maintained"
116,11,42,"Female","VR3","Maintained"
116,1,42,"Male","VR3","Maintained"
116,21,42,"Female","VR2","Maintained"
116,33,42,"Female","VR1","Maintained"
116,21,42,"Female","VR2","Maintained"
116,17,42,"Male","VR2","Maintained"
116,20,42,"Female","VR2","Maintained"
116,25,42,"Male","VR2","Maintained"
116,11,42,"Male","VR3","Maintained"
116,13,42,"Male","VR2","Maintained"
116,10,42,"Male","VR2","Maintained"
116,26,42,"Female","VR1","Maintained"
116,23,42,"Male","VR2","Maintained"
116,46,42,"Male","VR1","Maintained"
116,25,42,"Female","VR2","Maintained"
116,20,42,"Female","VR1","Maintained"
116,22,42,"Female","VR2","Maintained"
116,28,42,"Male","VR1","Maintained"
116,34,42,"Female","VR2","Maintained"
116,31,42,"Female","VR2","Maintained"
116,16,42,"Female","VR2","Maintained"
116,28,42,"Male","VR1","Maintained"
116,14,42,"Female","VR1","Maintained"
116,16,42,"Female","VR2","Maintained"
116,14,42,"Female","VR3","Maintained"
116,41,42,"Female","VR1","Maintained"
117,14,65,"Female","VR2","Maintained"
117,4,65,"Female","VR2","Maintained"
117,15,65,"Male","VR1","Maintained"
117,17,65,"Male","VR3","Maintained"
117,21,65,"Female","VR1","Maintained"
117,14,65,"Female","VR2","Maintained"
117,18,65,"Female","VR2","Maintained"
117,11,65,"Female","VR2","Maintained"
117,28,65,"Male","VR2","Maintained"
117,7,65,"Male","VR2","Maintained"
117,11,65,"Male","VR2","Maintained"
117,21,65,"Female","VR2","Maintained"
117,17,65,"Female","VR2","Maintained"
117,20,65,"Male","VR2","Maintained"
117,11,65,"Male","VR2","Maintained"
117,32,65,"Female","VR2","Maintained"
117,15,65,"Female","VR2","Maintained"
117,8,65,"Female","VR3","Maintained"
117,2,65,"Female","VR2","Maintained"
117,23,65,"Female","VR2","Maintained"
117,33,65,"Female","VR2","Maintained"
117,16,65,"Male","VR2","Maintained"
117,10,65,"Female","VR3","Maintained"
117,12,65,"Male","VR1","Maintained"
117,8,65,"Male","VR3","Maintained"
117,3,65,"Female","VR1","Maintained"
117,17,65,"Female","VR2","Maintained"
117,15,65,"Male","VR2","Maintained"
117,5,65,"Male","VR1","Maintained"
117,4,65,"Male","VR2","Maintained"
117,12,65,"Female","VR1","Maintained"
117,3,65,"Female","VR3","Maintained"
117,8,65,"Female","VR3","Maintained"
117,7,65,"Female","VR2","Maintained"
117,26,65,"Female","VR1","Maintained"
117,36,65,"Female","VR2","Maintained"
117,19,65,"Male","VR2","Maintained"
117,17,65,"Female","VR2","Maintained"
117,24,65,"Female","VR2","Maintained"
117,4,65,"Male","VR2","Maintained"
117,13,65,"Female","VR2","Maintained"
117,25,65,"Female","VR2","Maintained"
117,5,65,"Male","VR2","Maintained"
117,13,65,"Male","VR1","Maintained"
117,12,65,"Male","VR2","Maintained"
117,7,65,"Female","VR3","Maintained"
117,6,65,"Female","VR2","Maintained"
117,25,65,"Male","VR3","Maintained"
117,4,65,"Male","VR2","Maintained"
117,7,65,"Female","VR2","Maintained"
117,14,65,"Female","VR2","Maintained"
117,14,65,"Female","VR2","Maintained"
117,12,65,"Female","VR2","Maintained"
117,27,65,"Female","VR2","Maintained"
118,22,71,"Male","VR2","Maintained"
118,10,71,"Male","VR3","Maintained"
118,20,71,"Female","VR1","Maintained"
118,9,71,"Female","VR3","Maintained"
118,19,71,"Male","VR2","Maintained"
118,1,71,"Male","VR2","Maintained"
118,24,71,"Male","VR1","Maintained"
118,39,71,"Female","VR1","Maintained"
118,19,71,"Male","VR2","Maintained"
118,20,71,"Female","VR2","Maintained"
118,17,71,"Female","VR2","Maintained"
118,14,71,"Female","VR2","Maintained"
118,21,71,"Female","VR2","Maintained"
118,8,71,"Female","VR3","Maintained"
118,16,71,"Female","VR3","Maintained"
118,16,71,"Female","VR2","Maintained"
118,11,71,"Male","VR2","Maintained"
118,20,71,"Female","VR2","Maintained"
118,5,71,"Male","VR2","Maintained"
118,18,71,"Female","VR2","Maintained"
118,1,71,"Female","VR2","Maintained"
118,16,71,"Female","VR2","Maintained"
118,16,71,"Female","VR2","Maintained"
118,11,71,"Female","VR3","Maintained"
118,13,71,"Male","VR2","Maintained"
118,18,71,"Female","VR3","Maintained"
118,47,71,"Male","VR2","Maintained"
118,47,71,"Male","VR2","Maintained"
118,2,71,"Male","VR2","Maintained"
118,19,71,"Female","VR2","Maintained"
118,1,71,"Female","VR3","Maintained"
118,20,71,"Female","VR3","Maintained"
118,20,71,"Male","VR2","Maintained"
118,1,71,"Female","VR2","Maintained"
118,23,71,"Male","VR1","Maintained"
118,16,71,"Female","VR3","Maintained"
118,11,71,"Male","VR2","Maintained"
118,7,71,"Female","VR2","Maintained"
118,31,71,"Male","VR2","Maintained"
118,20,71,"Male","VR2","Maintained"
118,3,71,"Male","VR2","Maintained"
118,8,71,"Male","VR3","Maintained"
118,3,71,"Male","VR3","Maintained"
118,17,71,"Female","VR2","Maintained"
118,5,71,"Female","VR2","Maintained"
118,1,71,"Male","VR3","Maintained"
118,11,71,"Male","VR2","Maintained"
118,16,71,"Female","VR2","Maintained"
118,7,71,"Male","VR3","Maintained"
118,2,71,"Male","VR3","Maintained"
118,10,71,"Female","VR2","Maintained"
118,29,71,"Female","VR2","Maintained"
118,14,71,"Female","VR2","Maintained"
118,17,71,"Female","VR2","Maintained"
118,1,71,"Male","VR3","Maintained"
118,40,71,"Male","VR1","Maintained"
118,35,71,"Male","VR2","Maintained"
118,16,71,"Male","VR2","Maintained"
118,10,71,"Female","VR2","Maintained"
118,16,71,"Male","VR3","Maintained"
118,16,71,"Female","VR2","Maintained"
118,16,71,"Female","VR1","Maintained"
118,14,71,"Male","VR2","Maintained"
118,18,71,"Female","VR2","Maintained"
118,11,71,"Female","VR2","Maintained"
118,19,71,"Male","VR2","Maintained"
118,4,71,"Female","VR2","Maintained"
118,24,71,"Female","VR2","Maintained"
118,5,71,"Male","VR2","Maintained"
118,13,71,"Female","VR2","Maintained"
118,47,71,"Male","VR1","Maintained"
118,13,71,"Male","VR2","Maintained"
118,20,71,"Male","VR2","Maintained"
118,19,71,"Female","VR3","Maintained"
118,23,71,"Male","VR1","Maintained"
118,1,71,"Female","VR3","Maintained"
118,29,71,"Male","VR2","Maintained"
118,14,71,"Male","VR2","Maintained"
118,13,71,"Male","VR2","Maintained"
118,33,71,"Male","VR2","Maintained"
118,25,71,"Female","VR2","Maintained"
118,1,71,"Male","VR3","Maintained"
118,22,71,"Male","VR2","Maintained"
118,15,71,"Female","VR2","Maintained"
118,25,71,"Male","VR1","Maintained"
118,10,71,"Female","VR2","Maintained"
118,16,71,"Female","VR2","Maintained"
118,15,71,"Male","VR2","Maintained"
118,12,71,"Female","VR2","Maintained"
118,28,71,"Male","VR2","Maintained"
118,24,71,"Female","VR2","Maintained"
118,26,71,"Male","VR2","Maintained"
118,6,71,"Male","VR3","Maintained"
118,31,71,"Male","VR3","Maintained"
118,27,71,"Male","VR1","Maintained"
118,1,71,"Female","VR3","Maintained"
118,2,71,"Male","VR3","Maintained"
118,14,71,"Female","VR3","Maintained"
118,17,71,"Male","VR3","Maintained"
118,4,71,"Male","VR3","Maintained"
