Import_Date,ISID,Project,Protein,Modality,Control_Type,Stress_Condition,Temp_C_,Time_Days_,Well_ID,Protein_Conc_mg_mL_,Sample_Name,Notebook_,pH,Buffer,Arginine_mM_,NaCl_mM_,PS80_,Sucrose_,Trehalose_,Additional_Excipient_Name,Additional_Excipient_Unit,Additional_Excipient_Conc,CE_SDS_NR_Purity_Sum,CE_SDS_NR_chg_Purity,CE_SDS_NR_Abs_chg_Purity_,CE_SDS_Red_Purity_Main_Peak,CE_SDS_Red_Purity_Sum,CE_SDS_Red_chg_Purity,CE_SDS_Red_Abs_chg_Purity_,UV_Vis_A350_A500,cIEF_Main,cIEF_Acidic,cIEF_Basic,cIEF_chg_Main,cIEF_chg_Acidic,cIEF_chg_Basic,cIEF_Abs_chg_Main_,cIEF_Abs_chg_Acidic_,cIEF_Abs_chg_Basic_,DSF_Tm1_C_,DSF_Tm2_C_,FC_Initial_0_22_m_conc_cells_mL_,FC_Initial_0_45_m_conc_cells_mL_,FC_Initial_0_88_m_conc_cells_mL_,FC_Initial_1_m_conc_cells_mL_,FC_Initial_1_35_m_conc_cells_mL_,FC_Initial_2_m_conc_cells_mL_,FC_Initial_5_m_conc_cells_mL_,FC_Initial_10_m_conc_cells_mL_,FC_Initial_25_m_conc_cells_mL_,FC_Stress_0_22_m_conc_cells_mL_,FC_Stress_0_45_m_conc_cells_mL_,FC_Stress_0_88_m_conc_cells_mL_,FC_Stress_1_m_conc_cells_mL_,FC_Stress_1_35_m_conc_cells_mL_,FC_Stress_2_m_conc_cells_mL_,FC_Stress_5_m_conc_cells_mL_,FC_Stress_10_m_conc_cells_mL_,FC_Stress_25_m_conc_cells_mL_,AVG_2_UM,AVG_5_UM,AVG_25_UM,AVG_2_50_UM,AVG_100_UM,AVG_PARTICLE_COVERAGE_,RP_UPLC_Main,RP_UPLC_Pre_Peak,RP_UPLC_Post_Peak,RP_UPLC_chg_Main,RP_UPLC_chg_Pre_Peak,RP_UPLC_chg_Post_Peak,RP_UPLC_Abs_chg_Main_,RP_UPLC_Abs_chg_Pre_Peak_,RP_UPLC_Abs_chg_Post_Peak_,UP_SEC_Monomer,UP_SEC_LMW,UP_SEC_HMW,UP_SEC_chg_Monomer,UP_SEC_chg_LMW,UP_SEC_chg_HMW,UP_SEC_Abs_chg_Monomer_,UP_SEC_Abs_chg_LMW_,UP_SEC_Abs_chg_HMW_,BATCH_BIOREG_ID,C_BIOREG_ID,FRAMEWORK,MERCK_NAME,PI,MW,IMPORTED_DATA_FILE_NAME,TARGETS,REAGENT_TYPE,Simplified_Excipients,1st_Excipient_in_Sample,2nd_Excipient_in_Sample,_Conc_for_Excipient1,Origin_of_data
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,25.0,14.0,,10.8,Trop2_PNU_Cit_6.0_5S_2w25C,NB-aujer-5078398-0002,6.0,Citrate,0,0,0.02,5.0,0,,,,94.7,0.0,0.0,67.11,98.56,-0.3,0.3,,49.02,28.05,22.93,-7.9,10.2,-2.2,7.9,10.2,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.44,2.65,2.9,-0.7,-0.4,1.0,0.7,0.4,1.0,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,40.0,14.0,,10.8,Trop2_PNU_Cit_6.0_5S_2w40C,NB-aujer-5078398-0002,6.0,Citrate,0,0,0.02,5.0,0,,,,93.1,-1.6,1.6,62.45,96.0,-2.9,2.9,,15.83,69.87,14.3,-41.1,52.0,-10.8,41.1,52.0,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.25,3.19,4.56,-2.9,0.2,2.7,2.9,0.2,2.7,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,5.0,21.0,,10.8,Trop2_PNU_Cit_6.0_5S_3w5C,NB-aujer-5078398-0002,6.0,Citrate,0,0,0.02,5.0,0,,,,94.6,-0.1,0.1,66.28,98.77,-0.1,0.1,,56.67,18.56,24.78,-0.3,0.7,-0.3,0.3,0.7,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.77,2.77,2.46,-0.4,-0.2,0.6,0.4,0.2,0.6,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,5.0,0.0,,10.8,Trop2_PNU_Cit_6.0_5S_T0,NB-aujer-5078398-0002,6.0,Citrate,0,0,0.02,5.0,0,,,,94.7,0.0,0.0,64.56,98.91,0.0,0.0,,56.97,17.89,25.13,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.15,3.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,25.0,0.0,,10.8,Trop2_PNU_Cit_6.0_5S_T0_25C,NB-aujer-5078398-0002,6.0,Citrate,0,0,0.02,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,40.0,0.0,,10.8,Trop2_PNU_Cit_6.0_5S_T0_40C,NB-aujer-5078398-0002,6.0,Citrate,0,0,0.02,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,25.0,30.0,,10.2,Trop2_PNU_Cit_6.5_5S_1M25C,NB-aujer-5078398-0002,6.5,Citrate,0,0,0.02,5.0,0,,,,95.5,0.9,0.9,63.43,99.67,0.6,0.6,,40.12,42.31,17.57,-16.1,23.3,-7.1,16.1,23.3,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.32,1.84,2.85,0.4,-1.2,0.8,0.4,1.2,0.8,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,40.0,30.0,,10.2,Trop2_PNU_Cit_6.5_5S_1M40C,NB-aujer-5078398-0002,6.5,Citrate,0,0,0.02,5.0,0,,,,91.9,-2.7,2.7,59.39,97.41,-1.7,1.7,,13.21,81.71,5.07,-43.0,62.7,-19.6,43.0,62.7,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.4,2.88,4.73,-1.5,-0.3,1.8,1.5,0.3,1.8,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,5.0,30.0,,10.2,Trop2_PNU_Cit_6.5_5S_1M5C,NB-aujer-5078398-0002,6.5,Citrate,0,0,0.02,5.0,0,,,,95.3,0.7,0.7,63.47,99.71,0.6,0.6,,54.34,22.12,23.54,-1.9,3.1,-1.2,1.9,3.1,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.32,2.16,2.53,0.4,-0.8,0.5,0.4,0.8,0.5,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,25.0,60.0,,10.2,Trop2_PNU_Cit_6.5_5S_2M25C,NB-aujer-5078398-0002,6.5,Citrate,0,0,0.02,5.0,0,,,,95.7,1.1,1.1,64.74,98.88,-0.2,0.2,,30.59,54.77,14.64,-25.7,35.7,-10.1,25.7,35.7,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.32,2.35,3.33,-0.6,-0.6,1.3,0.6,0.6,1.3,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,5.0,60.0,,10.2,Trop2_PNU_Cit_6.5_5S_2M5C,NB-aujer-5078398-0002,6.5,Citrate,0,0,0.02,5.0,0,,,,95.4,0.8,0.8,65.33,99.06,0.0,0.0,,46.43,30.31,23.25,-9.8,11.3,-1.5,9.8,11.3,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.77,2.59,2.65,-0.2,-0.4,0.6,0.2,0.4,0.6,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,25.0,14.0,,10.2,Trop2_PNU_Cit_6.5_5S_2w25C,NB-aujer-5078398-0002,6.5,Citrate,0,0,0.02,5.0,0,,,,94.7,0.1,0.1,65.71,99.02,-0.1,0.1,,43.95,33.82,22.23,-12.3,14.8,-2.5,12.3,14.8,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.04,2.98,2.98,-0.9,0.0,0.9,0.9,0.0,0.9,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,40.0,14.0,,10.2,Trop2_PNU_Cit_6.5_5S_2w40C,NB-aujer-5078398-0002,6.5,Citrate,0,0,0.02,5.0,0,,,,92.9,-1.7,1.7,61.66,95.48,-3.6,3.6,,16.43,77.42,6.15,-39.8,58.4,-18.6,39.8,58.4,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.62,1.65,4.75,-1.3,-1.4,2.7,1.3,1.4,2.7,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,5.0,21.0,,10.2,Trop2_PNU_Cit_6.5_5S_3w5C,NB-aujer-5078398-0002,6.5,Citrate,0,0,0.02,5.0,0,,,,93.9,-0.7,0.7,65.41,99.17,0.1,0.1,,54.6,20.6,24.8,-1.6,1.6,0.1,1.6,1.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.6,2.93,2.47,-0.4,-0.1,0.4,0.4,0.1,0.4,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,5.0,0.0,,10.2,Trop2_PNU_Cit_6.5_5S_T0,NB-aujer-5078398-0002,6.5,Citrate,0,0,0.02,5.0,0,,,,94.6,0.0,0.0,66.56,99.09,0.0,0.0,,56.25,19.03,24.72,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.95,3.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,25.0,0.0,,10.2,Trop2_PNU_Cit_6.5_5S_T0_25C,NB-aujer-5078398-0002,6.5,Citrate,0,0,0.02,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,40.0,0.0,,10.2,Trop2_PNU_Cit_6.5_5S_T0_40C,NB-aujer-5078398-0002,6.5,Citrate,0,0,0.02,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,25.0,30.0,,10.9,Trop2_PNU_His_5.5_5S_1M25C,NB-aujer-5078398-0002,5.5,Histidine,0,0,0.02,5.0,0,,,,95.2,1.0,1.0,63.63,99.71,0.9,0.9,,52.07,26.87,21.06,-5.3,9.7,-4.3,5.3,9.7,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.74,1.7,1.56,1.6,-1.8,0.2,1.6,1.8,0.2,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,40.0,30.0,,10.9,Trop2_PNU_His_5.5_5S_1M40C,NB-aujer-5078398-0002,5.5,Histidine,0,0,0.02,5.0,0,,,,91.6,-2.6,2.6,60.93,97.87,-0.9,0.9,,18.71,71.4,9.9,-38.7,54.2,-15.5,38.7,54.2,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.89,4.39,2.72,-2.2,0.8,1.4,2.2,0.8,1.4,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,5.0,30.0,,10.9,Trop2_PNU_His_5.5_5S_1M5C,NB-aujer-5078398-0002,5.5,Histidine,0,0,0.02,5.0,0,,,,95.3,1.1,1.1,63.67,99.68,0.9,0.9,,57.86,18.56,23.59,0.5,1.4,-1.8,0.5,1.4,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.87,1.78,1.35,1.8,-1.8,0.0,1.8,1.8,0.0,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,40.0,14.0,,10.9,Trop2_PNU_His_5.5_5S_2w40C,NB-aujer-5078398-0002,5.5,Histidine,0,0,0.02,5.0,0,,,,92.3,-1.9,1.9,64.05,96.69,-2.1,2.1,,27.48,60.2,12.32,-29.9,43.0,-13.1,29.9,43.0,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.06,4.58,2.37,-2.1,1.0,1.0,2.1,1.0,1.0,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,25.0,60.0,,10.9,Trop2_PNU_His_5.5_5S_2M25C,NB-aujer-5078398-0002,5.5,Histidine,0,0,0.02,5.0,0,,,,95.4,1.2,1.2,65.47,98.91,0.1,0.1,,45.2,33.92,20.88,-12.2,16.7,-4.5,12.2,16.7,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.74,2.53,1.73,0.6,-1.0,0.4,0.6,1.0,0.4,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,5.0,60.0,,10.9,Trop2_PNU_His_5.5_5S_2M5C,NB-aujer-5078398-0002,5.5,Histidine,0,0,0.02,5.0,0,,,,95.4,1.2,1.2,65.61,98.97,0.2,0.2,,54.83,20.22,24.96,-2.6,3.0,-0.4,2.6,3.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.76,2.81,1.43,0.6,-0.7,0.1,0.6,0.7,0.1,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,25.0,14.0,,10.9,Trop2_PNU_His_5.5_5S_2w25C,NB-aujer-5078398-0002,5.5,Histidine,0,0,0.02,5.0,0,,,,94.7,0.5,0.5,65.5,96.91,-1.9,1.9,,55.43,20.28,24.29,-2.0,3.1,-1.1,2.0,3.1,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.04,3.47,1.48,-0.1,-0.1,0.1,0.1,0.1,0.1,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,5.0,21.0,,10.9,Trop2_PNU_His_5.5_5S_3w5C,NB-aujer-5078398-0002,5.5,Histidine,0,0,0.02,5.0,0,,,,94.6,0.4,0.4,65.87,98.78,0.0,0.0,,57.09,18.15,24.76,-0.3,0.9,-0.6,0.3,0.9,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.42,3.12,1.46,0.3,-0.4,0.1,0.3,0.4,0.1,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,5.0,0.0,,10.9,Trop2_PNU_His_5.5_5S_T0,NB-aujer-5078398-0002,5.5,Histidine,0,0,0.02,5.0,0,,,,94.2,0.0,0.0,66.0,98.81,0.0,0.0,,57.4,17.2,25.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.12,3.54,1.34,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,25.0,0.0,,10.9,Trop2_PNU_His_5.5_5S_T0_25C,NB-aujer-5078398-0002,5.5,Histidine,0,0,0.02,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,40.0,0.0,,10.9,Trop2_PNU_His_5.5_5S_T0_40C,NB-aujer-5078398-0002,5.5,Histidine,0,0,0.02,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,25.0,30.0,,10.6,Trop2_PNU_His_6.0_5S_1M25C,NB-aujer-5078398-0002,6.0,Histidine,0,0,0.02,5.0,0,,,,95.1,0.2,0.2,63.71,99.69,0.8,0.8,,44.88,34.88,20.23,-10.5,14.9,-4.4,10.5,14.9,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.74,2.39,1.87,0.8,-1.2,0.3,0.8,1.2,0.3,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,40.0,30.0,,10.6,Trop2_PNU_His_6.0_5S_1M40C,NB-aujer-5078398-0002,6.0,Histidine,0,0,0.02,5.0,0,,,,91.7,-3.2,3.2,60.65,98.02,-0.9,0.9,,15.01,78.16,6.82,-40.4,58.2,-17.8,40.4,58.2,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.33,4.11,3.56,-2.2,0.5,1.7,2.2,0.5,1.7,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,5.0,30.0,,10.6,Trop2_PNU_His_6.0_5S_1M5C,NB-aujer-5078398-0002,6.0,Histidine,0,0,0.02,5.0,0,,,,95.6,0.7,0.7,63.63,99.71,0.8,0.8,,50.92,26.35,22.74,-4.5,6.4,-1.9,4.5,6.4,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.72,1.66,1.62,1.8,-1.9,0.1,1.8,1.9,0.1,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,25.0,60.0,,10.6,Trop2_PNU_His_6.0_5S_2M25C,NB-aujer-5078398-0002,6.0,Histidine,0,0,0.02,5.0,0,,,,95.3,0.4,0.4,65.2,98.88,0.0,0.0,,34.67,48.03,17.29,-20.8,28.1,-7.3,20.8,28.1,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.11,2.83,2.07,0.2,-0.8,0.5,0.2,0.8,0.5,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,5.0,60.0,,10.6,Trop2_PNU_His_6.0_5S_2M5C,NB-aujer-5078398-0002,6.0,Histidine,0,0,0.02,5.0,0,,,,95.6,0.7,0.7,65.57,98.87,0.0,0.0,,48.16,29.93,21.91,-7.3,10.0,-2.7,7.3,10.0,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.76,2.55,1.68,0.9,-1.0,0.1,0.9,1.0,0.1,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,25.0,14.0,,10.6,Trop2_PNU_His_6.0_5S_2w25C,NB-aujer-5078398-0002,6.0,Histidine,0,0,0.02,5.0,0,,,,94.5,-0.4,0.4,67.42,98.51,-0.4,0.4,,47.48,30.23,22.29,-7.9,10.3,-2.3,7.9,10.3,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.54,3.67,1.79,-0.3,0.1,0.3,0.3,0.1,0.3,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,40.0,14.0,,10.6,Trop2_PNU_His_6.0_5S_2w40C,NB-aujer-5078398-0002,6.0,Histidine,0,0,0.02,5.0,0,,,,92.0,-2.9,2.9,63.21,96.52,-2.4,2.4,,20.9,69.59,9.52,-34.5,49.6,-15.1,34.5,49.6,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.56,4.24,3.2,-2.3,0.7,1.7,2.3,0.7,1.7,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,5.0,21.0,,10.6,Trop2_PNU_His_6.0_5S_3w5C,NB-aujer-5078398-0002,6.0,Histidine,0,0,0.02,5.0,0,,,,94.5,-0.4,0.4,66.85,98.74,-0.2,0.2,,54.32,22.2,23.48,-1.1,2.2,-1.1,1.1,2.2,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.72,3.51,1.78,-0.2,-0.1,0.2,0.2,0.1,0.2,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,5.0,0.0,,10.6,Trop2_PNU_His_6.0_5S_T0,NB-aujer-5078398-0002,6.0,Histidine,0,0,0.02,5.0,0,,,,94.9,0.0,0.0,65.05,98.93,0.0,0.0,,55.42,19.97,24.61,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.89,3.58,1.53,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,25.0,0.0,,10.6,Trop2_PNU_His_6.0_5S_T0_25C,NB-aujer-5078398-0002,6.0,Histidine,0,0,0.02,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,40.0,0.0,,10.6,Trop2_PNU_His_6.0_5S_T0_40C,NB-aujer-5078398-0002,6.0,Histidine,0,0,0.02,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,25.0,30.0,,10.7,Trop2_PNU_His_6.5_5S_1M25C,NB-aujer-5078398-0002,6.5,Histidine,0,0,0.02,5.0,0,,,,95.2,0.6,0.6,63.64,99.71,0.8,0.8,,32.04,53.12,14.84,-23.1,31.9,-8.9,23.1,31.9,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.62,3.29,2.09,-0.3,-0.2,0.5,0.3,0.2,0.5,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,40.0,30.0,,10.7,Trop2_PNU_His_6.5_5S_1M40C,NB-aujer-5078398-0002,6.5,Histidine,0,0,0.02,5.0,0,,,,91.9,-2.7,2.7,59.93,97.6,-1.3,1.3,,12.7,81.68,5.62,-42.4,60.5,-18.1,42.4,60.5,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.78,2.95,3.26,-1.1,-0.5,1.7,1.1,0.5,1.7,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,5.0,30.0,,10.7,Trop2_PNU_His_6.5_5S_1M5C,NB-aujer-5078398-0002,6.5,Histidine,0,0,0.02,5.0,0,,,,95.4,0.8,0.8,63.67,99.71,0.8,0.8,,45.26,33.84,20.9,-9.9,12.7,-2.8,9.9,12.7,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.02,2.17,1.81,1.1,-1.3,0.2,1.1,1.3,0.2,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
4/12/2023,aujer,Trop2,DCC000770_035,ADC,MULTIPLE CONTROL,,25.0,60.0,,10.7,Trop2_PNU_His_6.5_5S_2M25C,NB-aujer-5078398-0002,6.5,Histidine,0,0,0.02,5.0,0,,,,95.4,0.8,0.8,65.19,98.93,0.0,0.0,,25.14,63.18,11.68,-30.0,42.0,-12.0,30.0,42.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.18,2.6,2.23,0.3,-0.9,0.6,0.3,0.9,0.6,,,,,,,,,,PS80 Sucrose,PS80,Sucrose,1,Protein Formulation Characterization Summary
